OrderDate,OrderNumber,ProductKey,CustomerKey,StockDate,TerritoryKey,Sum of OrderLineItem,Sum of OrderQuantity,BENEFICE,TOTAL COST,TOTAL REVENUE
2016-08-14 00:00:00,SO52525,480,13668,2003-04-29 00:00:00,9,2,3,4.29,258,687
2016-08-14 00:00:00,SO52525,535,13668,2003-06-08 00:00:00,9,1,2,31.28,187,4998
2017-06-09 00:00:00,SO72517,484,13668,2004-04-11 00:00:00,9,1,2,9.96,594,1590
2016-10-22 00:00:00,SO56495,462,13669,2003-07-01 00:00:00,9,2,2,27.68,1942,4710
2016-10-22 00:00:00,SO56495,476,13669,2003-07-20 00:00:00,9,1,1,43.81,2618,6999
2016-11-25 00:00:00,SO58546,484,13669,2003-08-15 00:00:00,9,1,2,9.96,594,1590
2016-08-26 00:00:00,SO53139,466,13670,2003-07-22 00:00:00,9,1,2,27.68,1942,4710
2016-11-11 00:00:00,SO57749,528,13670,2003-08-15 00:00:00,9,2,2,6.24,374,998
2016-11-11 00:00:00,SO57749,535,13670,2003-10-09 00:00:00,9,1,2,31.28,187,4998
2017-06-04 00:00:00,SO72134,476,13670,2004-02-07 00:00:00,9,1,1,43.81,2618,6999
2017-06-04 00:00:00,SO72134,491,13670,2004-04-07 00:00:00,9,2,1,12.420000000000002,4157,5399
2016-12-29 00:00:00,SO60989,235,13672,2003-12-04 00:00:00,7,2,1,16.35,3172,4807
2016-12-29 00:00:00,SO60989,474,13672,2003-09-14 00:00:00,7,1,1,43.81,2618,6999
2017-05-20 00:00:00,SO70969,462,13673,2004-03-01 00:00:00,7,2,2,27.68,1942,4710
2017-05-20 00:00:00,SO70969,474,13673,2004-04-23 00:00:00,7,1,1,43.81,2618,6999
2016-11-06 00:00:00,SO57507,464,13674,2003-08-25 00:00:00,7,2,2,27.68,1942,4710
2016-11-06 00:00:00,SO57507,476,13674,2003-08-20 00:00:00,7,1,1,43.81,2618,6999
2016-11-06 00:00:00,SO57507,488,13674,2003-10-06 00:00:00,7,3,1,12.420000000000002,4157,5399
2016-12-18 00:00:00,SO60281,214,13675,2003-08-25 00:00:00,10,3,1,21.9,1309,3499
2016-12-18 00:00:00,SO60281,477,13675,2003-10-12 00:00:00,10,2,2,6.24,374,998
2016-12-18 00:00:00,SO60281,478,13675,2003-11-25 00:00:00,10,1,2,12.5,748,1998
2017-05-11 00:00:00,SO70346,223,13675,2004-04-18 00:00:00,10,5,2,5.860000000000001,1142,1728
2017-05-11 00:00:00,SO70346,480,13675,2004-03-03 00:00:00,10,3,2,2.8600000000000003,172,458
2017-05-11 00:00:00,SO70346,483,13675,2004-04-26 00:00:00,10,4,1,75.12,4488,12000
2017-05-11 00:00:00,SO70346,530,13675,2004-02-28 00:00:00,10,2,2,6.24,374,998
2017-05-11 00:00:00,SO70346,541,13675,2004-01-26 00:00:00,10,1,2,36.3,2168,5798
2016-09-28 00:00:00,SO55121,480,13676,2003-07-09 00:00:00,10,3,2,2.8600000000000003,172,458
2016-09-28 00:00:00,SO55121,530,13676,2003-08-15 00:00:00,10,2,3,9.36,561,1497
2016-09-28 00:00:00,SO55121,541,13676,2003-07-25 00:00:00,10,1,3,54.45,3252,8697
2017-02-21 00:00:00,SO64642,540,13676,2003-10-27 00:00:00,10,1,1,20.410000000000004,1219,3260
2017-02-23 00:00:00,SO64736,220,13678,2004-01-01 00:00:00,10,2,1,21.61,1203,3364
2017-02-23 00:00:00,SO64736,354,13678,2004-01-14 00:00:00,10,1,1,953.5600000000002,111786,207142
2017-02-02 00:00:00,SO63372,354,13679,2003-11-06 00:00:00,10,1,1,953.5600000000002,111786,207142
2017-02-02 00:00:00,SO63372,537,13679,2003-12-20 00:00:00,10,2,1,21.91,1309,3500
2017-02-07 00:00:00,SO63701,356,13680,2003-11-17 00:00:00,10,1,1,953.5600000000002,111786,207142
2017-02-07 00:00:00,SO63701,478,13680,2003-10-29 00:00:00,10,4,2,12.5,748,1998
2017-02-07 00:00:00,SO63701,528,13680,2003-12-06 00:00:00,10,2,1,3.12,187,499
2017-02-07 00:00:00,SO63701,537,13680,2003-11-01 00:00:00,10,3,1,21.91,1309,3500
2017-04-03 00:00:00,SO67526,214,13681,2004-01-27 00:00:00,7,3,1,21.9,1309,3499
2017-04-03 00:00:00,SO67526,528,13681,2004-01-11 00:00:00,7,1,1,3.12,187,499
2017-04-03 00:00:00,SO67526,537,13681,2003-12-13 00:00:00,7,2,1,21.91,1309,3500
2016-12-15 00:00:00,SO60087,480,13682,2003-09-23 00:00:00,8,2,2,2.8600000000000003,172,458
2016-12-15 00:00:00,SO60087,484,13682,2003-11-13 00:00:00,8,3,2,9.96,594,1590
2016-12-15 00:00:00,SO60087,530,13682,2003-09-15 00:00:00,8,1,1,3.12,187,499
2017-04-15 00:00:00,SO68315,220,13683,2004-03-17 00:00:00,8,2,1,21.61,1203,3364
2017-04-15 00:00:00,SO68315,229,13683,2004-03-15 00:00:00,8,3,1,16.35,3172,4807
2017-04-15 00:00:00,SO68315,530,13683,2004-03-19 00:00:00,8,1,2,6.24,374,998
2017-06-01 00:00:00,SO71976,220,13684,2004-03-06 00:00:00,8,2,1,21.61,1203,3364
2017-06-01 00:00:00,SO71976,530,13684,2004-04-01 00:00:00,8,1,1,3.12,187,499
2016-10-22 00:00:00,SO56485,362,13685,2003-08-01 00:00:00,8,1,1,943.29,110581,204910
2016-10-22 00:00:00,SO56485,481,13685,2003-09-24 00:00:00,8,5,2,11.260000000000002,672,1798
2016-10-22 00:00:00,SO56485,485,13685,2003-08-11 00:00:00,8,4,2,27.52,1644,4396
2016-10-22 00:00:00,SO56485,528,13685,2003-07-20 00:00:00,8,3,2,6.24,374,998
2016-10-22 00:00:00,SO56485,537,13685,2003-09-03 00:00:00,8,2,1,21.91,1309,3500
2017-02-26 00:00:00,SO64945,529,13685,2004-01-20 00:00:00,8,3,1,2.5,149,399
2017-02-26 00:00:00,SO64945,538,13685,2004-01-25 00:00:00,8,2,3,40.35,2412,6447
2017-02-26 00:00:00,SO64945,584,13685,2004-02-02 00:00:00,8,1,1,196.34000000000003,34365,53999
2016-10-19 00:00:00,SO56337,354,13686,2003-09-08 00:00:00,8,1,1,953.5600000000002,111786,207142
2016-10-19 00:00:00,SO56337,487,13686,2003-09-15 00:00:00,8,2,1,34.42,2057,5499
2017-03-09 00:00:00,SO65875,606,13686,2004-02-17 00:00:00,8,1,1,196.34000000000003,34365,53999
2017-03-01 00:00:00,SO65098,358,13687,2004-02-11 00:00:00,10,1,1,943.29,110581,204910
2016-12-31 00:00:00,SO61143,480,13688,2003-10-22 00:00:00,10,2,2,2.8600000000000003,172,458
2016-12-31 00:00:00,SO61143,535,13688,2003-09-09 00:00:00,10,1,2,31.28,187,4998
2017-02-25 00:00:00,SO64864,354,13689,2003-12-12 00:00:00,10,1,1,953.5600000000002,111786,207142
2017-03-17 00:00:00,SO66327,356,13690,2003-11-21 00:00:00,10,1,1,953.5600000000002,111786,207142
2017-05-09 00:00:00,SO70222,215,13690,2004-02-09 00:00:00,10,4,1,21.61,1203,3364
2017-05-09 00:00:00,SO70222,477,13690,2004-04-18 00:00:00,10,3,2,6.24,374,998
2017-05-09 00:00:00,SO70222,479,13690,2004-01-30 00:00:00,10,2,2,11.260000000000002,672,1798
2017-05-09 00:00:00,SO70222,579,13690,2004-01-31 00:00:00,10,1,1,459.69999999999993,75515,121485
2017-03-01 00:00:00,SO65097,356,13691,2004-02-06 00:00:00,10,1,1,953.5600000000002,111786,207142
2017-03-01 00:00:00,SO65097,472,13691,2004-01-23 00:00:00,10,4,1,39.75,2375,6350
2017-03-01 00:00:00,SO65097,477,13691,2004-02-13 00:00:00,10,3,2,6.24,374,998
2017-03-01 00:00:00,SO65097,478,13691,2004-01-09 00:00:00,10,2,1,6.25,374,999
2017-04-25 00:00:00,SO68982,539,13692,2004-02-29 00:00:00,10,1,2,31.28,187,4998
2017-03-07 00:00:00,SO65681,356,13693,2004-02-16 00:00:00,10,1,1,953.5600000000002,111786,207142
2017-06-07 00:00:00,SO72410,466,13693,2004-02-16 00:00:00,10,4,2,27.68,1942,4710
2017-06-07 00:00:00,SO72410,530,13693,2004-02-24 00:00:00,10,3,2,6.24,374,998
2017-06-07 00:00:00,SO72410,541,13693,2004-04-27 00:00:00,10,2,2,36.3,2168,5798
2017-06-07 00:00:00,SO72410,577,13693,2004-03-05 00:00:00,10,1,1,459.69999999999993,75515,121485
2016-10-07 00:00:00,SO55713,215,13694,2003-07-07 00:00:00,10,3,1,21.61,1203,3364
2016-10-07 00:00:00,SO55713,529,13694,2003-09-10 00:00:00,10,1,2,5.0,298,798
2016-10-07 00:00:00,SO55713,540,13694,2003-09-06 00:00:00,10,2,1,20.410000000000004,1219,3260
2017-04-02 00:00:00,SO67449,530,13694,2004-02-15 00:00:00,10,1,2,6.24,374,998
2017-04-02 00:00:00,SO67449,541,13694,2004-02-18 00:00:00,10,2,2,36.3,2168,5798
2016-12-20 00:00:00,SO60406,537,13695,2003-10-17 00:00:00,7,1,1,21.91,1309,3500
2016-08-25 00:00:00,SO53104,214,13696,2003-07-13 00:00:00,8,2,1,21.9,1309,3499
2016-08-25 00:00:00,SO53104,223,13696,2003-05-26 00:00:00,8,3,3,8.790000000000003,1713,2592
2016-08-25 00:00:00,SO53104,528,13696,2003-05-22 00:00:00,8,1,2,6.24,374,998
2016-10-22 00:00:00,SO56486,356,13697,2003-08-04 00:00:00,8,1,1,953.5600000000002,111786,207142
2016-10-22 00:00:00,SO56486,477,13697,2003-10-02 00:00:00,8,3,3,9.36,561,1497
2016-10-22 00:00:00,SO56486,478,13697,2003-10-05 00:00:00,8,2,2,12.5,748,1998
2016-10-22 00:00:00,SO56486,484,13697,2003-08-24 00:00:00,8,4,2,9.96,594,1590
2017-03-03 00:00:00,SO65503,466,13697,2004-02-11 00:00:00,8,2,3,41.52,2913,7065
2017-03-03 00:00:00,SO65503,604,13697,2003-12-05 00:00:00,8,1,1,196.34000000000003,34365,53999
2016-08-24 00:00:00,SO53036,480,13698,2003-05-30 00:00:00,8,3,1,1.4300000000000002,86,229
2016-08-24 00:00:00,SO53036,528,13698,2003-05-29 00:00:00,8,1,1,3.12,187,499
2016-08-24 00:00:00,SO53036,535,13698,2003-08-01 00:00:00,8,2,3,46.92,2805,7497
2017-04-17 00:00:00,SO68427,485,13699,2004-01-27 00:00:00,1,1,2,27.52,1644,4396
2017-04-17 00:00:00,SO68427,491,13699,2004-01-25 00:00:00,1,2,1,12.420000000000002,4157,5399
2015-11-25 00:00:00,SO48239,373,13700,2002-09-30 00:00:00,4,1,1,860.8799999999999,132068,218156
2017-06-28 00:00:00,SO74000,354,13700,2004-03-15 00:00:00,4,1,1,953.5600000000002,111786,207142
2017-06-28 00:00:00,SO74000,480,13700,2004-03-15 00:00:00,4,3,2,2.8600000000000003,172,458
2017-06-28 00:00:00,SO74000,485,13700,2004-05-14 00:00:00,4,2,2,27.52,1644,4396
2016-11-01 00:00:00,SO57205,529,13701,2003-07-15 00:00:00,6,1,2,5.0,298,798
2016-11-01 00:00:00,SO57205,540,13701,2003-08-31 00:00:00,6,2,1,20.410000000000004,1219,3260
2017-02-15 00:00:00,SO64196,479,13701,2003-11-09 00:00:00,6,3,2,11.260000000000002,672,1798
2017-02-15 00:00:00,SO64196,530,13701,2003-12-14 00:00:00,6,2,2,6.24,374,998
2017-02-15 00:00:00,SO64196,541,13701,2004-01-10 00:00:00,6,1,2,36.3,2168,5798
2017-03-25 00:00:00,SO66859,214,13701,2003-12-23 00:00:00,6,3,1,21.9,1309,3499
2017-03-25 00:00:00,SO66859,528,13701,2004-02-23 00:00:00,6,1,2,6.24,374,998
2017-03-25 00:00:00,SO66859,537,13701,2004-01-22 00:00:00,6,2,1,21.91,1309,3500
2015-11-18 00:00:00,SO48192,377,13702,2002-08-26 00:00:00,4,1,1,860.8799999999999,132068,218156
2017-06-06 00:00:00,SO72321,362,13702,2004-02-15 00:00:00,4,1,1,943.29,110581,204910
2017-06-06 00:00:00,SO72321,480,13702,2004-05-22 00:00:00,4,2,1,1.4300000000000002,86,229
2016-11-07 00:00:00,SO57571,214,13703,2003-07-24 00:00:00,1,3,1,21.9,1309,3499
2016-11-07 00:00:00,SO57571,528,13703,2003-08-08 00:00:00,1,2,2,6.24,374,998
2016-11-07 00:00:00,SO57571,537,13703,2003-08-21 00:00:00,1,1,1,21.91,1309,3500
2015-11-14 00:00:00,SO48173,375,13704,2002-10-28 00:00:00,1,1,1,860.8799999999999,132068,218156
2016-12-09 00:00:00,SO59686,477,13704,2003-09-13 00:00:00,1,2,2,6.24,374,998
2016-12-09 00:00:00,SO59686,478,13704,2003-10-13 00:00:00,1,3,2,12.5,748,1998
2016-12-09 00:00:00,SO59686,598,13704,2003-09-05 00:00:00,1,1,1,245.41000000000005,29458,53999
2015-11-16 00:00:00,SO48181,370,13705,2002-08-23 00:00:00,1,1,1,924.56,151879,244335
2017-02-24 00:00:00,SO64837,478,13705,2004-01-21 00:00:00,1,2,3,18.75,1122,2997
2017-02-24 00:00:00,SO64837,591,13705,2004-01-18 00:00:00,1,1,1,256.77,30822,56499
2017-05-31 00:00:00,SO71743,358,13706,2004-02-13 00:00:00,6,1,1,943.29,110581,204910
2017-05-31 00:00:00,SO71743,480,13706,2004-04-25 00:00:00,6,4,2,2.8600000000000003,172,458
2017-05-31 00:00:00,SO71743,528,13706,2004-03-22 00:00:00,6,3,2,6.24,374,998
2017-05-31 00:00:00,SO71743,537,13706,2004-04-13 00:00:00,6,2,1,21.91,1309,3500
2017-03-01 00:00:00,SO65342,530,13707,2004-02-15 00:00:00,6,2,2,6.24,374,998
2017-03-01 00:00:00,SO65342,541,13707,2004-01-30 00:00:00,6,1,2,36.3,2168,5798
2017-03-11 00:00:00,SO65969,472,13707,2004-01-17 00:00:00,6,2,1,39.75,2375,6350
2017-03-11 00:00:00,SO65969,529,13707,2003-12-29 00:00:00,6,3,2,5.0,298,798
2017-03-11 00:00:00,SO65969,540,13707,2003-12-25 00:00:00,6,1,1,20.410000000000004,1219,3260
2017-06-02 00:00:00,SO72018,477,13707,2004-04-02 00:00:00,6,2,2,6.24,374,998
2017-06-02 00:00:00,SO72018,478,13707,2004-05-09 00:00:00,6,1,2,12.5,748,1998
2016-08-29 00:00:00,SO53302,215,13708,2003-07-29 00:00:00,6,3,1,21.61,1203,3364
2016-08-29 00:00:00,SO53302,530,13708,2003-07-09 00:00:00,6,2,2,6.24,374,998
2016-08-29 00:00:00,SO53302,541,13708,2003-06-25 00:00:00,6,1,2,36.3,2168,5798
2016-11-19 00:00:00,SO58229,528,13708,2003-08-03 00:00:00,6,2,2,6.24,374,998
2016-11-19 00:00:00,SO58229,537,13708,2003-07-25 00:00:00,6,1,1,21.91,1309,3500
2017-01-09 00:00:00,SO61743,477,13708,2003-09-19 00:00:00,6,2,2,6.24,374,998
2017-01-09 00:00:00,SO61743,478,13708,2003-11-01 00:00:00,6,1,2,12.5,748,1998
2017-05-14 00:00:00,SO70571,360,13709,2004-03-16 00:00:00,6,1,1,943.29,110581,204910
2017-05-14 00:00:00,SO70571,480,13709,2004-02-15 00:00:00,6,3,2,2.8600000000000003,172,458
2017-05-14 00:00:00,SO70571,537,13709,2004-01-24 00:00:00,6,2,1,21.91,1309,3500
2017-05-02 00:00:00,SO69706,360,13710,2004-03-20 00:00:00,6,1,1,943.29,110581,204910
2017-05-02 00:00:00,SO69706,462,13710,2004-04-12 00:00:00,6,2,2,27.68,1942,4710
2017-05-02 00:00:00,SO69706,485,13710,2004-01-13 00:00:00,6,3,3,41.28,2466,6594
2017-05-19 00:00:00,SO70914,358,13711,2004-02-19 00:00:00,6,1,1,943.29,110581,204910
2017-05-19 00:00:00,SO70914,472,13711,2004-02-23 00:00:00,6,3,1,39.75,2375,6350
2017-05-19 00:00:00,SO70914,485,13711,2004-04-02 00:00:00,6,2,1,13.76,822,2198
2015-11-05 00:00:00,SO48112,371,13712,2002-07-27 00:00:00,1,1,1,860.8799999999999,132068,218156
2017-06-19 00:00:00,SO73308,356,13712,2004-04-25 00:00:00,1,1,1,953.5600000000002,111786,207142
2017-06-19 00:00:00,SO73308,480,13712,2004-04-10 00:00:00,1,2,2,2.8600000000000003,172,458
2015-11-28 00:00:00,SO48266,370,13713,2002-08-30 00:00:00,1,1,1,924.56,151879,244335
2017-06-22 00:00:00,SO73562,235,13713,2004-05-09 00:00:00,1,4,1,16.35,3172,4807
2017-06-22 00:00:00,SO73562,354,13713,2004-05-04 00:00:00,1,1,1,953.5600000000002,111786,207142
2017-06-22 00:00:00,SO73562,477,13713,2004-03-30 00:00:00,1,3,3,9.36,561,1497
2017-06-22 00:00:00,SO73562,478,13713,2004-05-29 00:00:00,1,2,2,12.5,748,1998
2015-11-12 00:00:00,SO48162,369,13714,2002-08-17 00:00:00,1,1,1,924.56,151879,244335
2017-02-10 00:00:00,SO63923,220,13714,2004-01-08 00:00:00,1,4,1,21.61,1203,3364
2017-02-10 00:00:00,SO63923,477,13714,2003-12-28 00:00:00,1,3,1,3.12,187,499
2017-02-10 00:00:00,SO63923,478,13714,2004-01-22 00:00:00,1,2,2,12.5,748,1998
2017-02-10 00:00:00,SO63923,596,13714,2004-01-09 00:00:00,1,1,1,245.41000000000005,29458,53999
2015-12-25 00:00:00,SO48670,377,13715,2002-11-26 00:00:00,4,1,1,860.8799999999999,132068,218156
2017-03-17 00:00:00,SO66352,220,13715,2004-02-17 00:00:00,4,3,1,21.61,1203,3364
2017-03-17 00:00:00,SO66352,485,13715,2004-02-19 00:00:00,4,2,1,13.76,822,2198
2017-03-17 00:00:00,SO66352,597,13715,2003-11-29 00:00:00,4,1,1,245.41000000000005,29458,53999
2015-12-14 00:00:00,SO48553,370,13716,2002-11-14 00:00:00,4,1,1,924.56,151879,244335
2017-03-21 00:00:00,SO66615,477,13716,2003-12-16 00:00:00,4,3,2,6.24,374,998
2017-03-21 00:00:00,SO66615,478,13716,2004-02-10 00:00:00,4,2,2,12.5,748,1998
2017-03-21 00:00:00,SO66615,487,13716,2003-12-30 00:00:00,4,4,1,34.42,2057,5499
2017-03-21 00:00:00,SO66615,591,13716,2004-02-20 00:00:00,4,1,1,256.77,30822,56499
2016-11-18 00:00:00,SO58173,220,13717,2003-07-30 00:00:00,1,3,1,21.61,1203,3364
2016-11-18 00:00:00,SO58173,528,13717,2003-09-08 00:00:00,1,2,2,6.24,374,998
2016-11-18 00:00:00,SO58173,537,13717,2003-09-18 00:00:00,1,1,1,21.91,1309,3500
2015-12-02 00:00:00,SO48414,369,13718,2002-10-29 00:00:00,1,1,1,924.56,151879,244335
2017-03-26 00:00:00,SO66919,491,13718,2004-02-24 00:00:00,1,2,1,12.420000000000002,4157,5399
2017-03-26 00:00:00,SO66919,591,13718,2003-12-09 00:00:00,1,1,1,256.77,30822,56499
2016-11-27 00:00:00,SO58695,385,13719,2003-08-18 00:00:00,6,1,1,394.7900000000001,60565,100044
2016-11-27 00:00:00,SO58695,479,13719,2003-09-07 00:00:00,6,2,2,11.260000000000002,672,1798
2017-03-16 00:00:00,SO66313,214,13720,2004-02-08 00:00:00,6,2,1,21.9,1309,3499
2017-03-16 00:00:00,SO66313,385,13720,2004-01-19 00:00:00,6,1,1,394.7900000000001,60565,100044
2015-12-20 00:00:00,SO48616,373,13721,2002-08-26 00:00:00,1,1,1,860.8799999999999,132068,218156
2017-04-02 00:00:00,SO67454,215,13721,2004-02-11 00:00:00,1,4,1,21.61,1203,3364
2017-04-02 00:00:00,SO67454,528,13721,2004-03-15 00:00:00,1,2,2,6.24,374,998
2017-04-02 00:00:00,SO67454,535,13721,2003-12-27 00:00:00,1,3,2,31.28,187,4998
2017-04-02 00:00:00,SO67454,597,13721,2004-02-12 00:00:00,1,1,1,245.41000000000005,29458,53999
2015-12-23 00:00:00,SO48646,370,13722,2002-10-15 00:00:00,1,1,1,924.56,151879,244335
2017-04-19 00:00:00,SO68594,466,13722,2004-02-02 00:00:00,1,5,2,27.68,1942,4710
2017-04-19 00:00:00,SO68594,477,13722,2004-03-19 00:00:00,1,3,2,6.24,374,998
2017-04-19 00:00:00,SO68594,478,13722,2004-01-12 00:00:00,1,2,2,12.5,748,1998
2017-04-19 00:00:00,SO68594,487,13722,2004-01-23 00:00:00,1,4,1,34.42,2057,5499
2017-04-19 00:00:00,SO68594,594,13722,2004-01-10 00:00:00,1,1,1,256.77,30822,56499
2015-12-12 00:00:00,SO48526,375,13724,2002-11-02 00:00:00,4,1,1,860.8799999999999,132068,218156
2017-06-10 00:00:00,SO72618,358,13724,2004-02-29 00:00:00,4,1,1,943.29,110581,204910
2015-12-20 00:00:00,SO48617,371,13725,2002-09-27 00:00:00,4,1,1,860.8799999999999,132068,218156
2017-06-22 00:00:00,SO73559,356,13725,2004-04-28 00:00:00,4,1,1,953.5600000000002,111786,207142
2017-06-22 00:00:00,SO73559,482,13725,2004-06-05 00:00:00,4,3,2,11.260000000000002,672,1798
2017-06-22 00:00:00,SO73559,485,13725,2004-04-29 00:00:00,4,2,2,27.52,1644,4396
2015-12-16 00:00:00,SO48571,377,13726,2002-11-05 00:00:00,4,1,1,860.8799999999999,132068,218156
2017-06-15 00:00:00,SO73005,362,13726,2004-04-17 00:00:00,4,1,1,943.29,110581,204910
2017-06-15 00:00:00,SO73005,480,13726,2004-04-03 00:00:00,4,3,2,2.8600000000000003,172,458
2017-06-15 00:00:00,SO73005,485,13726,2004-03-24 00:00:00,4,2,2,27.52,1644,4396
2017-06-12 00:00:00,SO72755,223,13727,2004-05-09 00:00:00,4,3,3,8.790000000000003,1713,2592
2017-06-12 00:00:00,SO72755,229,13727,2004-03-15 00:00:00,4,2,1,16.35,3172,4807
2017-06-12 00:00:00,SO72755,485,13727,2004-03-21 00:00:00,4,1,1,13.76,822,2198
2015-12-27 00:00:00,SO48685,369,13728,2002-10-07 00:00:00,4,1,1,924.56,151879,244335
2017-06-28 00:00:00,SO73997,215,13728,2004-03-18 00:00:00,4,5,1,21.61,1203,3364
2017-06-28 00:00:00,SO73997,356,13728,2004-03-29 00:00:00,4,1,1,953.5600000000002,111786,207142
2017-06-28 00:00:00,SO73997,464,13728,2004-03-01 00:00:00,4,4,2,27.68,1942,4710
2017-06-28 00:00:00,SO73997,485,13728,2004-06-09 00:00:00,4,3,2,27.52,1644,4396
2017-06-28 00:00:00,SO73997,537,13728,2004-05-06 00:00:00,4,2,1,21.91,1309,3500
2015-12-26 00:00:00,SO48676,370,13729,2002-09-16 00:00:00,1,1,1,924.56,151879,244335
2017-06-02 00:00:00,SO72042,354,13729,2004-04-18 00:00:00,1,1,1,953.5600000000002,111786,207142
2017-06-02 00:00:00,SO72042,471,13729,2004-05-10 00:00:00,1,3,1,39.75,2375,6350
2017-06-02 00:00:00,SO72042,485,13729,2004-02-16 00:00:00,1,4,2,27.52,1644,4396
2017-06-02 00:00:00,SO72042,537,13729,2004-04-16 00:00:00,1,2,1,21.91,1309,3500
2015-12-01 00:00:00,SO48404,377,13730,2002-11-09 00:00:00,1,1,1,860.8799999999999,132068,218156
2017-06-17 00:00:00,SO73152,215,13730,2004-03-05 00:00:00,1,4,1,21.61,1203,3364
2017-06-17 00:00:00,SO73152,352,13730,2004-03-04 00:00:00,1,1,1,953.5600000000002,111786,207142
2017-06-17 00:00:00,SO73152,462,13730,2004-02-29 00:00:00,1,3,2,27.68,1942,4710
2017-06-17 00:00:00,SO73152,478,13730,2004-05-19 00:00:00,1,2,2,12.5,748,1998
2016-08-07 00:00:00,SO52181,477,13732,2003-07-18 00:00:00,6,1,2,6.24,374,998
2016-10-19 00:00:00,SO56349,477,13732,2003-08-07 00:00:00,6,2,1,3.12,187,499
2016-10-19 00:00:00,SO56349,478,13732,2003-08-17 00:00:00,6,1,3,18.75,1122,2997
2016-10-19 00:00:00,SO56349,488,13732,2003-07-03 00:00:00,6,3,1,12.420000000000002,4157,5399
2017-02-26 00:00:00,SO64927,537,13732,2003-12-12 00:00:00,6,1,1,21.91,1309,3500
2015-12-03 00:00:00,SO48428,371,13733,2002-09-20 00:00:00,1,1,1,860.8799999999999,132068,218156
2017-06-07 00:00:00,SO72403,358,13733,2004-03-26 00:00:00,1,1,1,943.29,110581,204910
2017-06-07 00:00:00,SO72403,485,13733,2004-02-14 00:00:00,1,2,3,41.28,2466,6594
2017-06-07 00:00:00,SO72403,487,13733,2004-03-06 00:00:00,1,3,1,34.42,2057,5499
2015-12-07 00:00:00,SO48464,375,13734,2002-09-07 00:00:00,4,1,1,860.8799999999999,132068,218156
2017-06-06 00:00:00,SO72317,223,13734,2004-04-19 00:00:00,4,4,1,2.9300000000000006,571,864
2017-06-06 00:00:00,SO72317,358,13734,2004-04-18 00:00:00,4,1,1,943.29,110581,204910
2017-06-06 00:00:00,SO72317,477,13734,2004-03-03 00:00:00,4,5,3,9.36,561,1497
2017-06-06 00:00:00,SO72317,478,13734,2004-04-21 00:00:00,4,3,2,12.5,748,1998
2017-06-06 00:00:00,SO72317,485,13734,2004-03-01 00:00:00,4,2,1,13.76,822,2198
2015-12-05 00:00:00,SO48442,377,13735,2002-09-04 00:00:00,1,1,1,860.8799999999999,132068,218156
2017-06-30 00:00:00,SO74127,356,13735,2004-05-16 00:00:00,1,1,1,953.5600000000002,111786,207142
2017-06-30 00:00:00,SO74127,477,13735,2004-05-25 00:00:00,1,2,3,9.36,561,1497
2017-06-30 00:00:00,SO74127,478,13735,2004-03-11 00:00:00,1,3,3,18.75,1122,2997
2015-12-11 00:00:00,SO48508,377,13736,2002-10-10 00:00:00,4,1,1,860.8799999999999,132068,218156
2017-06-21 00:00:00,SO73465,360,13736,2004-03-20 00:00:00,4,1,1,943.29,110581,204910
2017-06-21 00:00:00,SO73465,480,13736,2004-04-17 00:00:00,4,2,2,2.8600000000000003,172,458
2017-01-02 00:00:00,SO61340,477,13737,2003-09-04 00:00:00,4,3,2,6.24,374,998
2017-01-02 00:00:00,SO61340,478,13737,2003-10-19 00:00:00,4,2,3,18.75,1122,2997
2017-01-02 00:00:00,SO61340,480,13737,2003-10-02 00:00:00,4,4,2,2.8600000000000003,172,458
2017-01-02 00:00:00,SO61340,485,13737,2003-12-17 00:00:00,4,1,3,41.28,2466,6594
2017-02-25 00:00:00,SO64878,226,13739,2004-02-09 00:00:00,1,2,1,16.35,3172,4807
2017-02-25 00:00:00,SO64878,485,13739,2003-11-03 00:00:00,1,1,3,41.28,2466,6594
2017-03-01 00:00:00,SO65357,220,13740,2004-02-03 00:00:00,1,2,1,21.61,1203,3364
2017-03-01 00:00:00,SO65357,485,13740,2003-12-09 00:00:00,1,1,2,27.52,1644,4396
2015-12-17 00:00:00,SO48579,379,13741,2002-11-20 00:00:00,4,1,1,860.8799999999999,132068,218156
2016-07-12 00:00:00,SO51364,590,13741,2003-06-09 00:00:00,4,1,1,349.71000000000004,41978,76949
2016-01-22 00:00:00,SO48968,371,13742,2002-12-20 00:00:00,1,1,1,860.8799999999999,132068,218156
2016-07-30 00:00:00,SO51664,477,13742,2003-05-02 00:00:00,1,3,2,6.24,374,998
2016-07-30 00:00:00,SO51664,480,13742,2003-04-18 00:00:00,1,4,2,2.8600000000000003,172,458
2016-07-30 00:00:00,SO51664,536,13742,2003-06-16 00:00:00,1,2,2,37.53999999999999,2244,5998
2016-07-30 00:00:00,SO51664,587,13742,2003-04-10 00:00:00,1,1,1,349.71000000000004,41978,76949
2017-05-10 00:00:00,SO70296,362,13743,2004-01-11 00:00:00,6,1,1,943.29,110581,204910
2017-05-10 00:00:00,SO70296,487,13743,2004-02-17 00:00:00,6,2,1,34.42,2057,5499
2016-01-29 00:00:00,SO49021,371,13744,2002-10-19 00:00:00,1,1,1,860.8799999999999,132068,218156
